label,x1,y1,height,width,source,file_name,analyzed_labels,taxonomy_label,target
integrated circuit,0.0,61.0,160.0,104.0,user,16399_1711584818223_integrated circuit.png,"['integrated', 'circuit']",specialized,9
electrical component,443.0,468.0,100.0,104.0,user,16400_1711584818223_electrical component.png,"['electrical', 'component']",electrical,0
capacitor,443.0,468.0,100.0,104.0,user,16401_1711584818223_capacitor.png,['capacitor'],electrical,0
electrical component,248.0,423.0,131.0,93.0,user,16402_1711584818223_electrical component.png,"['electrical', 'component']",electrical,0
resistor,248.0,423.0,131.0,93.0,user,16403_1711584818223_resistor.png,['resistor'],electrical,0
pcbmounted relay,0.0,0.0,1333.0,2000.0,wikimedia,16404_1711584818223_pcbmounted relay.png,"['pcbmounted', 'relay']",fasteners,1
circular saw,0.0,0.0,380.0,300.0,user,16405_1711599044787_circular saw.png,"['circular', 'saw']",tools,10
cold saw,0.0,0.0,380.0,300.0,wikimedia,16406_1711599044787_cold saw.png,"['cold', 'saw']",quality,7
wheel,241.0,3.0,602.0,660.0,user,16407_1711593063760_wheel.png,['wheel'],maintenance,3
truck wheel,241.0,3.0,602.0,660.0,user,16408_1711593063760_truck wheel.png,"['truck', 'wheel']",maintenance,3
wheel,92.0,71.0,364.0,208.0,user,16409_1711593063760_wheel.png,['wheel'],maintenance,3
truck wheel,92.0,71.0,364.0,208.0,user,16410_1711593063760_truck wheel.png,"['truck', 'wheel']",maintenance,3
wheel,22.0,124.0,231.0,111.0,user,16411_1711593063760_wheel.png,['wheel'],maintenance,3
truck wheel,22.0,124.0,231.0,111.0,user,16412_1711593063760_truck wheel.png,"['truck', 'wheel']",maintenance,3
wheel,0.0,0.0,605.0,907.0,user,16413_1711593063760_wheel.png,['wheel'],maintenance,3
truck wheel,0.0,0.0,605.0,907.0,user,16414_1711593063760_truck wheel.png,"['truck', 'wheel']",maintenance,3
loose wheel nut indicator,0.0,0.0,1181.0,1772.0,wikimedia,16415_1711593063760_loose wheel nut indicator.png,"['loose', 'wheel', 'nut', 'indicator']",maintenance,3
set screw,0.0,0.0,233.0,572.0,user,16416_1711604113019_set screw.png,"['set', 'screw']",safety,8
set screw,0.0,0.0,233.0,572.0,wikimedia,16417_1711604113019_set screw.png,"['set', 'screw']",safety,8
hack saw,446.0,388.0,64.0,220.0,user,16418_1711579643791_hack saw.png,"['hack', 'saw']",tools,10
axe,0.0,362.0,85.0,136.0,user,16419_1711579643791_axe.png,['axe'],specialized,9
shave horse,0.0,0.0,2136.0,2848.0,wikimedia,16420_1711579643791_shave horse.png,"['shave', 'horse']",specialized,9
centrifuge vial,0.0,0.0,2328.0,907.0,user,16421_1711604468842_centrifuge vial.png,"['centrifuge', 'vial']",materials,4
screw cap,0.0,0.0,3754.0,1463.0,wikimedia,16422_1711604468842_screw cap.png,"['screw', 'cap']",fasteners,1
furnace tong,364.0,123.0,213.0,410.0,user,16423_1711590225008_furnace tong.png,"['furnace', 'tong']",electrical,0
furnace,270.0,114.0,553.0,503.0,user,16424_1711590225008_furnace.png,['furnace'],electrical,0
mounted vice grip,793.0,424.0,165.0,81.0,user,16425_1711590225008_mounted vice grip.png,"['mounted', 'vice', 'grip']",machines,2
obese hammerschmiede bad oberdorf,0.0,0.0,3000.0,4000.0,wikimedia,16426_1711590225008_obese hammerschmiede bad oberdorf.png,"['obese', 'hammerschmiede', 'bad', 'oberdorf']",quality,7
killer or,0.0,0.0,594.0,891.0,user,16427_1711596987317_killer or.png,"['killer', 'or']",electrical,0
excavator,0.0,0.0,594.0,891.0,user,16428_1711596987317_excavator.png,['excavator'],specialized,9
excavator with drill attachment,0.0,0.0,594.0,891.0,user,16429_1711596987317_excavator with drill attachment.png,"['excavator', 'with', 'drill', 'attachment']",quality,7
liebherr drilling rig,0.0,0.0,2000.0,3000.0,wikimedia,16430_1711596987317_liebherr drilling rig.png,"['liebherr', 'drilling', 'rig']",processes,6
bracket,332.0,225.0,193.0,214.0,user,16431_1711573443247_bracket.png,['bracket'],fasteners,1
timber framing with metal connector,0.0,0.0,3456.0,5184.0,wikimedia,16432_1711573443247_timber framing with metal connector.png,"['timber', 'framing', 'with', 'metal', 'connector']",materials,4
human lift,335.0,228.0,440.0,364.0,user,16433_1711577053000_human lift.png,"['human', 'lift']",quality,7
manual metal arc welding,0.0,0.0,3024.0,4032.0,wikimedia,16434_1711577053000_manual metal arc welding.png,"['manual', 'metal', 'arc', 'welding']",tools,10
plastic spring clamp,576.0,869.0,744.0,331.0,user,16435_1711567545188_plastic spring clamp.png,"['plastic', 'spring', 'clamp']",materials,4
spring clamp,576.0,869.0,744.0,331.0,user,16436_1711567545188_spring clamp.png,"['spring', 'clamp']",quality,7
clamp,576.0,869.0,744.0,331.0,user,16437_1711567545188_clamp.png,['clamp'],fasteners,1
power drill,126.0,1.0,1036.0,781.0,user,16438_1711567545188_power drill.png,"['power', 'drill']",electrical,0
drill,126.0,1.0,1036.0,781.0,user,16439_1711567545188_drill.png,['drill'],machines,2
drilling,0.0,0.0,3264.0,1836.0,wikimedia,16440_1711567545188_drilling.png,['drilling'],processes,6
adjustable screwdriver,0.0,0.0,605.0,907.0,user,16441_1711593322093_adjustable screwdriver.png,"['adjustable', 'screwdriver']",fasteners,1
screwdriver,0.0,0.0,3088.0,4632.0,wikimedia,16442_1711593322093_screwdriver.png,['screwdriver'],fasteners,1
snow blower,256.0,328.0,234.0,314.0,user,16443_1711619740017_snow blower.png,"['snow', 'blower']",machines,2
snow thrower,0.0,0.0,1944.0,2592.0,wikimedia,16444_1711619740017_snow thrower.png,"['snow', 'thrower']",machines,2
dike,0.0,0.0,567.0,750.0,user,16445_1711589330803_dike.png,['dike'],specialized,9
angle cutter,0.0,0.0,567.0,750.0,user,16446_1711589330803_angle cutter.png,"['angle', 'cutter']",tools,10
wire snip,0.0,0.0,567.0,750.0,user,16447_1711589330803_wire snip.png,"['wire', 'snip']",electrical,0
wire cutter,0.0,0.0,567.0,750.0,wikimedia,16448_1711589330803_wire cutter.png,"['wire', 'cutter']",electrical,0
meat slicer,132.0,11.0,568.0,648.0,user,16449_1711598279579_meat slicer.png,"['meat', 'slicer']",quality,7
cheese slicer,132.0,11.0,568.0,648.0,user,16450_1711598279579_cheese slicer.png,"['cheese', 'slicer']",specialized,9
worked meat slicer,132.0,11.0,568.0,648.0,user,16451_1711598279579_worked meat slicer.png,"['worked', 'meat', 'slicer']",maintenance,3
worked cheese slicer,132.0,11.0,568.0,648.0,user,16452_1711598279579_worked cheese slicer.png,"['worked', 'cheese', 'slicer']",maintenance,3
meat slicer,0.0,0.0,738.0,1111.0,wikimedia,16453_1711598279579_meat slicer.png,"['meat', 'slicer']",quality,7
mill,0.0,0.0,800.0,599.0,user,16454_1711573927275_mill.png,['mill'],machines,2
knee mill,0.0,0.0,800.0,599.0,user,16455_1711573927275_knee mill.png,"['knee', 'mill']",safety,8
vertical mill,0.0,0.0,800.0,599.0,user,16456_1711573927275_vertical mill.png,"['vertical', 'mill']",electrical,0
machinist from the german democratic republic,0.0,0.0,800.0,599.0,wikimedia,16457_1711573927275_machinist from the german democratic republic.png,"['machinist', 'from', 'the', 'german', 'democratic', 'republic']",safety,8
unit ta no contact voltage detector,0.0,0.0,502.0,891.0,user,16458_1711598168843_unit ta no contact voltage detector.png,"['unit', 'ta', 'no', 'contact', 'voltage', 'detector']",maintenance,3
no contact voltage detector,0.0,0.0,502.0,891.0,user,16459_1711598168843_no contact voltage detector.png,"['no', 'contact', 'voltage', 'detector']",machines,2
voltage detector,0.0,0.0,502.0,891.0,user,16460_1711598168843_voltage detector.png,"['voltage', 'detector']",electrical,0
disassembled wireles voltage probe,0.0,0.0,2056.0,3648.0,wikimedia,16461_1711598168843_disassembled wireles voltage probe.png,"['disassembled', 'wireles', 'voltage', 'probe']",fasteners,1
nail,0.0,0.0,339.0,488.0,user,16462_1711583962138_nail.png,['nail'],tools,10
metal nail,0.0,0.0,339.0,488.0,wikimedia,16463_1711583962138_metal nail.png,"['metal', 'nail']",materials,4
hex bolt,52.0,34.0,350.0,809.0,user,16464_1711581412492_hex bolt.png,"['hex', 'bolt']",fasteners,1
bolt,0.0,0.0,1063.0,1802.0,wikimedia,16465_1711581412492_bolt.png,['bolt'],fasteners,1
crane hook,191.0,5.0,345.0,221.0,user,16466_1711594750617_crane hook.png,"['crane', 'hook']",tools,10
hard hat,84.0,207.0,55.0,91.0,user,16467_1711594750617_hard hat.png,"['hard', 'hat']",quality,7
hard hat,380.0,215.0,50.0,81.0,user,16468_1711594750617_hard hat.png,"['hard', 'hat']",quality,7
crane hook,0.0,0.0,1312.0,2000.0,wikimedia,16469_1711594750617_crane hook.png,"['crane', 'hook']",tools,10
glove,239.0,3.0,521.0,639.0,user,16470_1711577478914_glove.png,['glove'],materials,4
welder in aviation,0.0,0.0,3840.0,5760.0,wikimedia,16471_1711577478914_welder in aviation.png,"['welder', 'in', 'aviation']",maintenance,3
chilly head screw,368.0,196.0,298.0,433.0,user,16472_1711581619126_chilly head screw.png,"['chilly', 'head', 'screw']",machines,2
screw,0.0,0.0,1512.0,2044.0,wikimedia,16473_1711581619126_screw.png,['screw'],fasteners,1
caterpillar c hydraulic excavator,0.0,0.0,680.0,907.0,user,16474_1711600579298_caterpillar c hydraulic excavator.png,"['caterpillar', 'c', 'hydraulic', 'excavator']",machines,2
hydraulic excavator,0.0,0.0,680.0,907.0,user,16475_1711600579298_hydraulic excavator.png,"['hydraulic', 'excavator']",electrical,0
demolition shears,0.0,0.0,2880.0,3840.0,wikimedia,16476_1711600579298_demolition shears.png,"['demolition', 'shears']",maintenance,3
power drill,71.0,96.0,572.0,730.0,user,16477_1711585563297_power drill.png,"['power', 'drill']",electrical,0
handheld powered drill,0.0,0.0,4931.0,6244.0,wikimedia,16478_1711585563297_handheld powered drill.png,"['handheld', 'powered', 'drill']",machines,2
lightbulb,74.0,31.0,287.0,326.0,user,16479_1711614408192_lightbulb.png,['lightbulb'],electrical,0
led lightbulb,74.0,31.0,287.0,326.0,user,16480_1711614408192_led lightbulb.png,"['led', 'lightbulb']",safety,8
resistor,511.0,700.0,50.0,137.0,user,16481_1711614408192_resistor.png,['resistor'],electrical,0
disassembled led light bulb with prison screw,0.0,0.0,3400.0,3640.0,wikimedia,16482_1711614408192_disassembled led light bulb with prison screw.png,"['disassembled', 'led', 'light', 'bulb', 'with', 'prison', 'screw']",fasteners,1
coffee grinder,257.0,74.0,490.0,410.0,user,16483_1711617078108_coffee grinder.png,"['coffee', 'grinder']",quality,7
sack,257.0,74.0,490.0,410.0,user,16484_1711617078108_sack.png,['sack'],safety,8
light,27.0,38.0,240.0,204.0,user,16485_1711617078108_light.png,['light'],quality,7
grater,160.0,0.0,296.0,101.0,user,16486_1711617078108_grater.png,['grater'],specialized,9
wish,292.0,0.0,133.0,159.0,user,16487_1711617078108_wish.png,['wish'],quality,7
label,484.0,6.0,283.0,105.0,user,16488_1711617078108_label.png,['label'],quality,7
spatula,567.0,0.0,319.0,163.0,user,16489_1711617078108_spatula.png,['spatula'],fasteners,1
portable automatic coffee mill,0.0,0.0,3096.0,4128.0,wikimedia,16490_1711617078108_portable automatic coffee mill.png,"['portable', 'automatic', 'coffee', 'mill']",machines,2
crawler mounted drilling rig,281.0,120.0,1090.0,626.0,user,16491_1711585102445_crawler mounted drilling rig.png,"['crawler', 'mounted', 'drilling', 'rig']",machines,2
tractor,582.0,667.0,200.0,206.0,user,16492_1711585102445_tractor.png,['tractor'],electrical,0
pile drilling machine,0.0,0.0,1512.0,2016.0,wikimedia,16493_1711585102445_pile drilling machine.png,"['pile', 'drilling', 'machine']",materials,4
machine pres,223.0,37.0,569.0,544.0,user,16494_1711578287424_machine pres.png,"['machine', 'pres']",machines,2
double horned anvil,783.0,404.0,50.0,102.0,user,16495_1711578287424_double horned anvil.png,"['double', 'horned', 'anvil']",safety,8
pneumatic forging hammer,0.0,0.0,3000.0,4000.0,wikimedia,16496_1711578287424_pneumatic forging hammer.png,"['pneumatic', 'forging', 'hammer']",electrical,0
scissors,0.0,0.0,545.0,891.0,user,16497_1711611508167_scissors.png,['scissors'],tools,10
crustal scissors,0.0,0.0,2028.0,3318.0,wikimedia,16498_1711611508167_crustal scissors.png,"['crustal', 'scissors']",tools,10
pencil sharpener,0.0,0.0,412.0,550.0,user,16499_1711579221675_pencil sharpener.png,"['pencil', 'sharpener']",electrical,0
pencil sharpener,0.0,0.0,412.0,550.0,wikimedia,16500_1711579221675_pencil sharpener.png,"['pencil', 'sharpener']",electrical,0
measurement device,0.0,81.0,94.0,175.0,user,16501_1711607085776_measurement device.png,"['measurement', 'device']",quality,7
tape measure,0.0,81.0,94.0,175.0,user,16502_1711607085776_tape measure.png,"['tape', 'measure']",materials,4
fabric ruler,0.0,81.0,94.0,175.0,user,16503_1711607085776_fabric ruler.png,"['fabric', 'ruler']",processes,6
ruler,0.0,81.0,94.0,175.0,user,16504_1711607085776_ruler.png,['ruler'],electrical,0
tool,424.0,157.0,80.0,106.0,user,16505_1711607085776_tool.png,['tool'],tools,10
pack of staple,320.0,113.0,116.0,102.0,user,16506_1711607085776_pack of staple.png,"['pack', 'of', 'staple']",machines,2
staple clip,320.0,113.0,116.0,102.0,user,16507_1711607085776_staple clip.png,"['staple', 'clip']",quality,7
nailing fur,0.0,0.0,3648.0,5472.0,wikimedia,16508_1711607085776_nailing fur.png,"['nailing', 'fur']",specialized,9
wire brush,0.0,0.0,1364.0,907.0,user,16509_1711570056605_wire brush.png,"['wire', 'brush']",electrical,0
farrier tool,0.0,0.0,3008.0,2000.0,wikimedia,16510_1711570056605_farrier tool.png,"['farrier', 'tool']",tools,10
manual shears,0.0,0.0,1337.0,891.0,user,16511_1711600476573_manual shears.png,"['manual', 'shears']",tools,10
wool shears,0.0,0.0,2400.0,1600.0,wikimedia,16512_1711600476573_wool shears.png,"['wool', 'shears']",materials,4
scissors,207.0,373.0,116.0,228.0,user,16513_1711588985189_scissors.png,['scissors'],tools,10
string,499.0,125.0,373.0,318.0,user,16514_1711588985189_string.png,['string'],electrical,0
kite string,499.0,125.0,373.0,318.0,user,16515_1711588985189_kite string.png,"['kite', 'string']",electrical,0
fire alarm,584.0,0.0,106.0,96.0,user,16516_1711588985189_fire alarm.png,"['fire', 'alarm']",safety,8
light switch,841.0,0.0,77.0,50.0,user,16517_1711588985189_light switch.png,"['light', 'switch']",quality,7
scissors,0.0,0.0,2448.0,3264.0,wikimedia,16518_1711588985189_scissors.png,['scissors'],tools,10
pipe cutter,0.0,0.0,549.0,768.0,user,16519_1711570367978_pipe cutter.png,"['pipe', 'cutter']",electrical,0
plumbing tool,0.0,0.0,549.0,768.0,user,16520_1711570367978_plumbing tool.png,"['plumbing', 'tool']",processes,6
pipecutter,0.0,0.0,549.0,768.0,wikimedia,16521_1711570367978_pipecutter.png,['pipecutter'],tools,10
bolt,0.0,0.0,628.0,891.0,user,16522_1711614591433_bolt.png,['bolt'],fasteners,1
hex external,0.0,0.0,4225.0,6000.0,wikimedia,16523_1711614591433_hex external.png,"['hex', 'external']",processes,6
fireman control valve,0.0,0.0,907.0,907.0,user,16524_1711572631366_fireman control valve.png,"['fireman', 'control', 'valve']",maintenance,3
hinge,0.0,0.0,2448.0,2448.0,wikimedia,16525_1711572631366_hinge.png,['hinge'],specialized,9
drill bit,0.0,0.0,563.0,862.0,user,16526_1711554540563_drill bit.png,"['drill', 'bit']",machines,2
countersink,0.0,0.0,563.0,862.0,wikimedia,16527_1711554540563_countersink.png,['countersink'],fasteners,1
big beaver drill rig,364.0,6.0,651.0,247.0,user,16528_1711574195744_big beaver drill rig.png,"['big', 'beaver', 'drill', 'rig']",quality,7
auger drill,364.0,6.0,651.0,247.0,user,16529_1711574195744_auger drill.png,"['auger', 'drill']",quality,7
earth drill,364.0,6.0,651.0,247.0,user,16530_1711574195744_earth drill.png,"['earth', 'drill']",materials,4
shovel,256.0,262.0,352.0,106.0,user,16531_1711574195744_shovel.png,['shovel'],tools,10
drilling machine,0.0,0.0,2736.0,3648.0,wikimedia,16532_1711574195744_drilling machine.png,"['drilling', 'machine']",processes,6
electric motor,321.0,16.0,161.0,149.0,user,16533_1711597574243_electric motor.png,"['electric', 'motor']",electrical,0
circuit board,68.0,32.0,162.0,169.0,user,16534_1711597574243_circuit board.png,"['circuit', 'board']",electrical,0
corded electric drill,0.0,0.0,1080.0,2109.0,wikimedia,16535_1711597574243_corded electric drill.png,"['corded', 'electric', 'drill']",electrical,0
power drill,0.0,0.0,673.0,891.0,user,16536_1711585560503_power drill.png,"['power', 'drill']",electrical,0
craftsman power drill,0.0,0.0,673.0,891.0,user,16537_1711585560503_craftsman power drill.png,"['craftsman', 'power', 'drill']",tools,10
handheld powered drill,0.0,0.0,1232.0,1632.0,wikimedia,16538_1711585560503_handheld powered drill.png,"['handheld', 'powered', 'drill']",machines,2
bow saw,0.0,0.0,478.0,639.0,user,16539_1711599227781_bow saw.png,"['bow', 'saw']",tools,10
bucksaw,0.0,0.0,3432.0,4591.0,wikimedia,16540_1711599227781_bucksaw.png,['bucksaw'],tools,10
antislip tape,0.0,0.0,668.0,891.0,user,16541_1711581755469_antislip tape.png,"['antislip', 'tape']",materials,4
adhesive tape,0.0,0.0,3000.0,4000.0,wikimedia,16542_1711581755469_adhesive tape.png,"['adhesive', 'tape']",fasteners,1
safety helmet,306.0,138.0,50.0,67.0,user,16543_1711553803340_safety helmet.png,"['safety', 'helmet']",safety,8
welding apron,209.0,239.0,186.0,182.0,user,16544_1711553803340_welding apron.png,"['welding', 'apron']",processes,6
welding spark,531.0,181.0,71.0,50.0,user,16545_1711553803340_welding spark.png,"['welding', 'spark']",processes,6
welding,0.0,0.0,509.0,800.0,wikimedia,16546_1711553803340_welding.png,['welding'],processes,6
tee pipe,0.0,0.0,680.0,907.0,user,16547_1711573690550_tee pipe.png,"['tee', 'pipe']",materials,4
solder fitting,0.0,0.0,2448.0,3264.0,wikimedia,16548_1711573690550_solder fitting.png,"['solder', 'fitting']",fasteners,1
screw,0.0,0.0,668.0,891.0,user,16549_1711596332727_screw.png,['screw'],fasteners,1
airscrew,0.0,0.0,3000.0,4000.0,wikimedia,16550_1711596332727_airscrew.png,['airscrew'],fasteners,1
windmill,141.0,334.0,429.0,581.0,user,16551_1711609061902_windmill.png,['windmill'],machines,2
he luipaard amsterdam,0.0,0.0,1652.0,988.0,wikimedia,16552_1711609061902_he luipaard amsterdam.png,"['he', 'luipaard', 'amsterdam']",machines,2
l bracket,0.0,0.0,680.0,907.0,user,16553_1711584258083_l bracket.png,"['l', 'bracket']",machines,2
shelf bracket,0.0,0.0,3456.0,4608.0,wikimedia,16554_1711584258083_shelf bracket.png,"['shelf', 'bracket']",quality,7
router,0.0,0.0,753.0,907.0,user,16555_1711579811716_router.png,['router'],fasteners,1
wiz diamond router,0.0,0.0,753.0,907.0,user,16556_1711579811716_wiz diamond router.png,"['wiz', 'diamond', 'router']",quality,7
wiz diamond router,0.0,0.0,4185.0,5042.0,wikimedia,16557_1711579811716_wiz diamond router.png,"['wiz', 'diamond', 'router']",quality,7
metalworking tong,0.0,0.0,680.0,907.0,user,16558_1711602458575_metalworking tong.png,"['metalworking', 'tong']",materials,4
interior of frohnauer hammer,0.0,0.0,3000.0,4000.0,wikimedia,16559_1711602458575_interior of frohnauer hammer.png,"['interior', 'of', 'frohnauer', 'hammer']",materials,4
